V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2v7F7PXJUqRETr9,Default Response Set,Anonymous,,,157.181.61.153,0,21/10/2015 18:31,21/10/2015 18:56,1,1,1,0,0,78.263,0,1,,,,,,,550,1,0,0,48.32,0,1,9,1,"Az 550 Ft-os hozzöjörulöst völasztottam, mert “gy gondoltam, hogy valãszên_bb, hogy a t_bbi csoporttag szint_n êgy völasztott. Ha v_giggondolom, êgy mindenki szömöra a legjobb eredm_ny sz™lethet.",1,4,4,6,4,9,5,6,4,2,4,2,1,1,4,3,8,5,8,9,7,3,6,6,6,4,6,7,5,7,3,6,6,1,0,0,0,0,7,9,3,2,3,1,2,"Azt, hogy a k™l_nb_z_ szem_lyis_gtêpusok (verseng_, v. csapatjöt_kos) hogyan viselkednek ebben a helyzetben, a csoport_rdeket vagy a sajöt _rdek™ket helyezik el_t_rbe, _s hogy ez milyen er_sen f™gg _ssze a szem_lyis_gvonösaikkal.",nem,4,9,4,4,72,2,"Magyarorszög, Gy_r",0,47.5,19.08329773,-1
R_2vj0mBTxjPsMm5G,Default Response Set,Anonymous,,,157.181.61.138,0,22/10/2015 08:37,22/10/2015 08:57,1,1,1,0,0,57.903,0,1,,,,,,,1,1,0,0,7.6,0,1,9,8,"Mert nem figyeltem, _s ellent_tes völaszt adtam meg mint szerettem volna",1,2,1,2,9,8,5,7,8,5,2,1,3,1,4,1,9,9,6,7,8,9,9,8,8,2,9,8,7,3,2,4,9,1,0,0,0,0,8,9,1,2,1,2,2,"Els_k_nt kaptunk egy lehet_s_get, hogy bizonyêtsuk nagylelk_s_g™nket, meg akarunk osztani valamit mösokkal (nyerem_ny n_lk™l m_g jobb emberek lenn_nk) utöna pedig olyan k_rd_seket kaptunk amik erre a tulajdonsögainkra vonatkoznak. A d_nt_s™nk valãszên_leg befolyösolja a völaszainkat, hiszen az elej_n el kellett d_nten™nk hogy mennyire dolgozunk mös_rt/ mennyire bêzunk mösokban-> a k_rd_êv mösodik fele erre vonatkozik.",nem,6,3,5,2,73,2,Budapest,0,47.5,19.08329773,-1
R_2VqeRVvyNjFQd79,Default Response Set,Anonymous,,,157.181.60.144,0,5/11/15 07:45,5/11/15 08:14,1,1,1,0,0,104.163,0,1,,,,,,,440,1,0,0,29.91,0,1,9,1,"Mert c_lom a csoport sikere, az_rt adtam 440 forintot _s nem 550-et, mert attãl tartok, hogy a t_bbiek enn_l is kevesebbet adtak.",1,7,2,7,9,6,8,7,8,7,7,5,7,4,6,7,5,8,8,9,9,6,8,9,8,8,8,8,5,7,7,9,6,1,2,0,0,0,7,9,1,2,1,2,2,"Talön azt, hogy az emberek mennyire hajlandãak a csoportjuk _rdek_t a sajötjuk el_ helyezni. ",nem,2,7,9,7,77,2,"Magyarorszög, Siãfok",6,47.5,19.08329773,-1
R_2Vx2is2EdTLyh0G,Default Response Set,Anonymous,,,157.181.61.138,0,28/10/2015 15:05,28/10/2015 15:44,1,1,1,0,0,52.129,0,1,,,,,,,445,1,0,0,14.53,0,1,9,1,Mert m_g nem bêzom a t_bbi jöt_kosban el_gg_.,1,7,7,3,8,8,8,6,6,7,5,5,4,3,7,6,5,6,6,9,7,2,7,7,8,5,7,8,6,6,7,4,7,1,4,1,10,2,6,8,1,2,2,1,2,"A mösokba vetett bizalom, a segêt_, odafordulã hozzööllös hogyan befolyösolja a d_nt_shozatalunkat olyan szituöciãkban, ahol egy™tt kell m_k_dni mös emberekkel. ","Gyanêtom, hogy nem ölltam _sszek_ttet_sben mösik hörom emberrel, csupön a kezd_ feladat arra irönyult, hogy mennyire bêzn_k meg az ismeretlenekben. ",2,6,2,5,74,2,"Magyarorszög, Kaposvör",0,47.5,19.08329773,-1
R_2w6ov2pl55qzWil,Default Response Set,Anonymous,,,157.181.61.149,0,28/10/2015 15:54,28/10/2015 16:19,1,1,1,0,0,105.916,0,1,,,,,,,200,1,0,0,17.35,0,1,9,1,"Rem_ltem, hogy a t_bbiek nagyobb hozzöjörulöst fognak adni. Nem t_nt t“l kev_snek a sajöt hozzöjörulösom sem.",1,7,2,3,9,9,5,8,8,8,6,8,2,1,8,1,9,8,5,7,7,2,7,4,3,2,5,9,2,7,2,2,5,1,0,0,0,0,5,7,2,3,2,2,2,"Talön a k_rnyezet™nkbe _s a t_bbi emberbe vetett bizalmunk m_rt_k_t szeretn_ _sszef™gg_sbe hozni azzal, hogy egy ilyen d_nt_si helyzetben mekkora _sszeget mer™nk kocköztatni _s mennyire bêzunk abban, hogy a t_bbiek nagyvonal“ak lesznek a csoport javöra, vagy inköbb a sajöt _rdek™ket szem el_tt tartva ""biztosra"" mennek.",nem,2,6,2,4,71,2,"Magyarorszög, Nagyk_r_s",0,47.5,19.08329773,-1
R_2WVcEvLYCZvNZ4n,Default Response Set,Anonymous,,,157.181.61.135,0,28/10/2015 15:53,28/10/2015 16:18,1,1,1,0,0,90.097,0,1,,,,,,,440,1,0,0,28.77,0,1,9,1,gy a csoport s _n is jãl jörhatok,1,3,5,4,7,7,5,8,9,6,7,6,7,1,5,6,5,5,9,7,7,7,7,5,6,2,9,9,6,5,5,9,9,1,0,0,0,0,2,5,3,3,2,1,2,"A törsadalmunk mennyire egy™ttm_k_d_, mennyire helyezi el_t_rbe a sajöt javait a t_bbiek_vel szemben. / A kutatös megprãböl rövilögêtani mennyire bêzunk meg mösokban, s milyen m_rt_kben _rezz™k azt, hogy csak magunkra szömêthatunk, s csak egyed™l _rhet™nk el sikereket.","Be tudnak azonosêtani, hisz a v_g_n valamilyen szempontok szerint p_nz_sszeget kapok.",4,3,5,4,76,2,Magyarorszög Balatonf™red,0,47.5,19.08329773,-1
R_2X4fm9rikgmBusC,Default Response Set,Anonymous,,,157.181.61.153,0,6/11/15 07:42,6/11/15 08:16,1,1,1,0,0,107.215,0,1,548,1,0,0,27.09,0,,,,,,,1,9,9,"Ez a legkedvez_bb mindenkinek, _s sajöt magam szömöra is.",1,5,6,4,8,3,5,7,5,4,5,3,6,2,5,3,9,8,7,3,8,1,9,5,9,7,8,9,8,7,2,8,7,3,4,1,0,0,7,9,1,2,1,1,2,Sajöt _nzetlens_g. A k_r™l_ttem l_v_ emberekhez valã viszonyom _s sajöt magam megêt_l_se k_z_tt™k.,nem,3,3,4,4,75,2,Gy_r,1,47.5,19.08329773,-1
R_2XimZnSnDn242Dv,Default Response Set,Anonymous,,,157.181.61.142,0,5/11/15 07:45,5/11/15 08:21,1,1,1,0,0,153.299,0,1,,,,,,,200,1,"51,48","57,648",61.95,2,1,5,1,A biztos sajöt p_nz mellett etikailag ennyit _reztem sz™ks_gesnek a csoporthoz valã hozzöjörulösban.,1,8,5,8,8,7,6,8,8,8,6,8,7,5,8,3,8,8,7,6,8,3,8,8,6,4,5,6,8,6,5,2,8,4,3,1,0,0,7,8,1,2,3,2,2,"Csoportba helyezett bizalom _sszef™gg_se sajöt _rt_krenddel, emberekkel kapcsolatos koröbbi tapasztalatokkal.",nem,5,2,3,3,73,1,"Magyarorszög, Budapest",4,47.5,19.08329773,-1
R_2Xo1KlRMtIkeOW0,Default Response Set,Anonymous,,,157.181.61.144,0,21/10/2015 18:07,21/10/2015 18:27,1,1,1,0,0,107.69,0,1,,,,,,,550,1,"22,607","22,607",23.21,1,1,9,1,"Nem szerettem volna nagyobb haszonhoz jutni, mint a t_bbiek, ha mör csapatk_nt ""kellett"" egy™ttm_k_dn™nk.",1,4,4,4,8,5,7,7,4,8,8,9,7,7,6,5,4,5,6,6,8,3,7,8,6,4,6,9,5,6,7,6,7,1,6,10,0,2,3,7,3,1,2,1,2,"Ögy gondolom a kutatös megmutatja, hogyan reagölunk egy ilyen helyzetben, ahol m_giscsak p_nzr_l van szã, “gy hogy nem ismerj™k a csoporttörsainkat, mind idegenek. Ki prãböl meg ennek ellen_re is csapatjöt_kos lenni/ maradni, _s ki tartja fontosabbnak a sajöt hasznöt. ",Nem.,6,2,6,2,73,2,Mosonszentmiklãs,0,47.5,19.08329773,-1
R_2Y5hLJjzVM3nm2e,Default Response Set,Anonymous,,,157.181.61.144,0,19/10/2015 08:31,19/10/2015 08:49,1,1,1,0,0,103.436,0,1,448,1,0,0,12.9,0,,,,,,,1,9,5,Mert a sajöt nyer_si es_lyeimnek adtam el_nyt.,1,7,7,8,7,6,6,7,6,7,5,7,4,4,7,5,6,4,7,7,7,2,6,4,5,3,3,7,3,7,4,3,8,1,1,0,0,1,2,3,2,1,2,1,2,"A csoportk_zi viszonyok, _n _s a csoport kapcsolatöt, a verseng_s m_rt_k_t prãbölta m_rni, “gy, csoporton bel™li verseng_si feladattal.","Szömomra nem k_rvonalazãdott a kutatösi k_rd_s (ami szerintem a ti n_z_pontotokbãl v_ve, jã)",9,7,2,7,73,2,"Romönia, Zilah",1,47.5,19.08329773,-1
R_2ya5QtY4zST9kQX,Default Response Set,Anonymous,,,157.181.60.144,0,19/10/2015 08:31,19/10/2015 08:51,1,1,1,0,0,86.36,0,1,500,1,8.34,8.34,12.5,1,,,,,,,1,5,9,"Nem akartam keveset adni, mert fontosnak tartottam, hogy a csoport _s _n is jãl jörjak.",1,7,3,1,9,5,7,9,8,5,3,3,9,1,9,3,8,3,8,8,9,5,9,3,6,4,9,9,6,9,5,8,5,1,0,0,0,0,5,9,3,2,2,1,2,"Azt hiszem a l_nyeg az lehetett, hogy az emberek mennyire segêt_k_szek egymössal vagy mennyire _nz_ek _s semmit sem tesznek a k_z _rdek_ben. Illetve a bizalmi k_rd_sek, hogy a szem_lyis_g™nk _s a k_rnyezet™nk mennyire befolyösolja a bizalmat.",nem,3,6,9,5,77,2,"Magyarorszög, Sz_kesfeh_rvör",1,47.5,19.08329773,-1
R_2YeS3j0rmyNwuoa,Default Response Set,Anonymous,,,157.181.61.153,0,19/10/2015 18:34,19/10/2015 18:56,1,1,1,0,0,82.348,0,1,439,1,19.59,19.59,20.64,1,,,,,,,1,9,9,"Nem tartottam t“l soknak,t“l kev_snek sem. / ",1,3,9,6,9,9,3,8,9,5,9,4,9,4,7,3,9,4,7,9,9,9,9,7,6,7,5,9,7,9,6,5,9,1,4,0,0,0,7,7,2,1,2,2,2,Hogy ha p_nzr_l van szã az emberek mennyire befolyösolhatãak.,Nem,9,7,9,4,75,2,"Magyarorszög, Miskolc",0,47.5,19.08329773,-1
R_2Yrp3HZFZC1qzNl,Default Response Set,Anonymous,,,157.181.60.192,0,27/10/2015 15:21,27/10/2015 15:49,1,1,1,0,0,138.691,0,1,,,,,,,468,1,0,0,23.38,0,1,9,9,"Mert ez viszonylag t_bb, mint az teljes _sszeg fele, de m_gsem az eg_sz, êgy ha netön csak _n adn_k a k_z_sbe, akkor nem a lehet_ legkevesebbet kapom meg, hanem annöl egy kicsivel t_bbet. Ha a t_bbiek is adnak bele jãcskön, akkor az nekem is jã, mivel _n is ""el_g sokat"" adtam bele a k_z_sbe.",1,7,3,3,8,8,6,6,7,6,7,7,7,7,7,7,5,7,8,7,8,7,7,9,7,6,6,8,6,6,6,3,9,3,0,0,0,0,5,9,3,2,3,2,2,"Azt prãbölja kimutatni, hogy az emberek mennyire segêt_k_szek a mösikkal szemben _s, hogy mennyire tudnak lemondani a sajöt _rdekeikr_l, az_rt, hogy mösnak jã legyen. A kutatös ezt a ""p_nz osztössal"" _s a k_rd_sek völaszaival prãbölja ezt bemutatni. ",nem,6,9,6,9,75,1,"Magyarorszögon, azon bel™l Köpolnösny_ken n_ttem fel.",0,47.5,19.08329773,-1
R_2Ys2vlXEwUse6yr,Default Response Set,Anonymous,,,157.181.60.184,0,19/10/2015 18:38,19/10/2015 18:54,1,1,1,0,0,43.914,0,1,550,1,0,0,6.81,0,,,,,,,1,9,1,mert ezzel az opcioval jarna mindenki a legjobban,1,7,4,3,9,3,5,8,7,8,5,9,1,1,8,1,9,9,9,8,9,8,9,9,8,5,4,7,8,8,7,5,9,5,30,8,12,1,7,9,3,1,2,1,2,"az ismeretlenekkel szembeni segitokeszseg, tarsadalmi hozzajarulas, a kozosseggel szemben erzett felelosseg merteke es megnyilvanulasa es az onbevallasos  szemelyisegjegzek kozotti osszefugges","felmerult bennem, hogy tobb olyan kor lesz, ahol penzt kell adni a kozosbe",6,9,4,9,72,2,"Magyarorszag, Erd, Budapest",0,47.5,19.08329773,-1
R_2zA4MqJDAyc0Ct8,Default Response Set,Anonymous,,,157.181.61.140,0,28/10/2015 15:06,28/10/2015 15:49,1,1,1,0,0,56.34,0,1,,,,,,,200,1,0,0,34.97,0,1,9,9,"Ögy gondolom, hogy 1100 forintbãl 200 forint az ami szömomra megengedhet_ befektet_s. Ebb_l az _sszegb_l csoporttörsaim is jãl jörhatnak.",1,5,6,2,9,9,4,7,9,5,6,2,3,9,2,4,4,5,7,9,8,6,9,7,8,5,8,9,8,5,8,1,9,1,0,0,0,0,3,7,2,1,2,1,2,"Kêvöncsi volt arra, hogy mennyire bêzom meg emberekben, legyen szã munkatörsakrãl, csalödrãl. Mennyit vagyok k_pes felöldozni mös emberek_rt vagy az_rt, hogy mösoknak jãt tegyek. El_sz_r meg kellett êt_lni egy _sszeget amit megoszhatok majd a t_bbiekkkel, majd ezek utön szem_lyis_gre vonatkozã k_rd_seket tett fel, egyfajta _n_rt_kel_st.",Nem,6,5,3,6,74,1,Budapest,1,47.5,19.08329773,-1
R_2zITRc6BDiHTFxc,Default Response Set,Anonymous,,,157.181.61.144,0,27/10/2015 15:19,27/10/2015 15:48,1,1,1,0,0,40.334,0,1,,,,,,,550,1,0,0,18.26,0,1,9,1,"mert azt felt_telezem, a t_bbiek is hasonlãk_pp gondolkodnak",1,6,3,7,7,6,8,6,7,3,5,3,3,4,5,4,5,8,9,8,9,8,7,7,7,3,8,8,6,6,6,5,8,1,1,0,0,0,3,8,3,2,1,2,2,"azt, hogy az emberek inköbb egy™ttm_k_d_ek vagy verseng_ek. A csoport minden tagjönak az ismeretlen emberekr_l alkotott felt_telez_sei alapjön kellett eld_ntenie, milyen fok“ egy™ttm_k_d_st vagy verseng_st völaszt. Ezt a d_nt_st az egy_n sajöt magörãl alkotott v_lem_nye is befolyösolta.",nem,6,9,6,9,73,2,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_2zj204LB9djTuYu,Default Response Set,Anonymous,,,157.181.61.135,0,19/10/2015 18:36,19/10/2015 18:57,1,1,1,0,0,63.502,0,1,,,,,,,449,1,0,0,14.02,0,1,9,1,"Mert ez az _sszeg el_g kocközatvöllalã, de m_gsem az eg_sz.",1,5,5,5,8,5,3,4,5,5,5,4,6,4,5,6,4,7,6,8,8,5,7,6,8,3,7,9,5,5,5,7,7,1,1,0,0,0,4,8,3,2,1,2,2,"Kit mennyire hajtanak a sajöt _rdekei, k_pesek vagyunk-e ismeretlenk_nt csoportdinamiköban gondolkodni, bêzni az ismeretlen törsainkban m_g akkor is, ha p_nzr_l van szã.",Nem,3,4,6,3,75,2,"Magyarorszög, Veszpr_m",0,47.5,19.08329773,-1
R_2zqedv8vlY0dOhO,Default Response Set,Anonymous,,,157.181.61.154,0,19/10/2015 08:32,19/10/2015 08:48,1,1,1,0,0,85.251,0,1,,,,,,,550,1,0,0,21.91,0,1,9,1,mert ha a csoporttörsaim is êgy d_nt_ttek akkor mindannyian jobban jörunk. ,1,7,2,1,8,8,9,5,6,4,7,2,6,2,7,1,7,2,5,9,8,5,9,1,9,8,9,8,8,7,7,2,8,1,5,0,0,0,2,9,3,3,1,1,2,A kês_rlet a sajöt magunkhoz valã viszonyt prãbölja bemutatni.,nem,5,3,6,2,75,1,"Magyarorszög, Sz_kesfeh_rvör",1,47.5,19.08329773,-1
R_2zUXOBX5pyE09Gk,Default Response Set,Anonymous,,,157.181.61.154,0,28/10/2015 15:53,28/10/2015 16:15,1,1,1,0,0,76.535,0,1,,,,,,,450,1,0,0,29.73,0,1,9,9,"Az_rt ezt a d_nt_st völasztottam, mert “gy gondolom, hogy êgy jörhatok _n is jãl illetve a t_bbiek is.",1,8,3,8,8,8,7,7,8,3,8,2,4,3,7,3,8,8,8,9,8,1,8,3,5,9,8,8,6,9,3,8,9,3,2,0,0,0,3,7,1,2,1,2,2,"Ez a kutatös  megprãbölja kimutatni, hogy egyes emberek, hogy öllnak a mösik ismeretlen emberekhez.",nem,3,5,2,6,74,1,"Magyarorszög, Ûrd",0,47.5,19.08329773,-1
R_2zZLwxHa4UpzlEG,Default Response Set,Anonymous,,,157.181.60.184,0,19/10/2015 08:31,19/10/2015 08:49,1,1,1,0,0,43.283,0,1,550,1,0,0,10.87,0,,,,,,,1,9,1,Mert nem szamit mennyit kapok,1,9,5,6,7,8,8,7,9,3,5,2,3,2,3,3,7,3,5,8,5,4,5,6,4,3,9,9,4,7,7,7,8,1,1,0,0,1,7,9,3,1,1,2,2,"Ismeretlen emberek mennyire biznak meg egymasban olyan az embereknek fontos dolgokban, mint a penz",Furcsa volt a penz dolog es talan nem igaz?,4,2,6,2,76,2,"Magyarorszag, Nagyatad",2,47.5,19.08329773,-1
R_307emK1RiDCJFiX,Default Response Set,Anonymous,,,157.181.61.142,0,5/11/15 08:21,5/11/15 08:42,1,1,1,0,0,62.356,0,1,550,1,0,0,27.49,0,,,,,,,1,9,1,az egyenl_ eloszlös miatt,1,5,6,6,8,8,7,7,7,4,6,4,5,4,4,7,5,6,7,7,4,2,8,2,8,4,3,7,7,6,3,3,7,1,3,0,0,0,5,7,3,2,2,1,2,"az emberek k_zti lötatlan bizalmat, azt, hogy mit gondolunk ismeretlen embertörsainkrol. Ezt pedig “gy, hogy anyagi jutalom is jör.",nem,3,5,3,4,77,2,"Magyarorszög, Baja",0,47.5,19.08329773,-1
R_31EEOCJbdQGaBuS,Default Response Set,Anonymous,,,157.181.60.192,0,21/10/2015 18:31,21/10/2015 18:53,1,1,1,0,0,71.345,0,1,550,1,0,0,14.08,0,,,,,,,1,9,1,"Rem_ltem, hogy a t_bbiek is min_l t_bb p_nzt szeretn_nek kapni, ez_rt betettem az eg_szet a k_z_sben, hötha _k is êgy tesznek majd.",1,6,6,7,5,7,5,7,6,7,7,3,7,1,7,4,8,4,7,7,7,1,8,8,6,6,8,7,7,7,8,3,8,1,0,0,0,0,3,6,3,3,2,1,2,"A mösok irönti bizalomra _s a sajöt bêzni tudösomra alapszik, ez_rt volt a felajönlösos k_rd_s.","Szömêtottam valami csavarra, de nem arra, hogy a p_nz_sszeg ""csoportmunkön"" alapul.",3,2,4,9,75,2,"Magyarorszög, Nagyköta",1,47.5,19.08329773,-1
R_31gseYgCFBb2apn,Default Response Set,Anonymous,,,157.181.61.142,0,27/10/2015 16:00,27/10/2015 16:20,1,1,1,0,0,171.616,0,1,,,,,,,390,1,0,0,60.9,0,1,9,1,Mert ezöltal a csoport _s _n is jãl jörok.,1,7,7,8,9,8,9,9,8,9,5,8,6,4,8,3,6,6,9,8,7,2,6,6,2,6,6,9,6,4,4,3,8,1,0,0,0,0,3,4,2,3,2,2,2,Azt vizsgölta a d_nt_seink sorön a sajöt vagy a csoportunk _rdek_t vagyunk hajlamosabbak figyelembe venni. ,Nem,3,5,6,6,77,2,"Magyarorszög, Vörpalota",0,47.5,19.08329773,-1
R_3DbToBQY6SIcJDd,Default Response Set,Anonymous,,,157.181.61.144,0,21/10/2015 18:31,21/10/2015 18:55,1,1,1,0,0,88.318,0,1,550,1,0,0,10.65,0,,,,,,,1,9,1,"Ûsszer_bbnek tartottam ezt a d_nt_st, bêzva abban, hogy a t_bbiek is hasonlãk_ppen d_ntenek majd.",1,9,2,8,9,9,9,8,9,9,8,8,8,7,9,9,2,8,7,8,6,1,7,6,7,2,8,1,5,8,5,3,9,1,2,0,0,1,3,3,2,1,3,2,2,"talön azt, hogy mennyiben r_szesêtem el_nyben azt, hogy a sajöt magam szömöra szerezzek t_bb vagyont, akkor is,ha ezzel mösokat megfosztok mindent_l, illetve, hogy az egyenl_ elosztösra t_rekszem-e a javaknöl a  helyett, hogy mindent felmarkoljak. / Ezen a kês_rleten keresztãl prãbölta ezt bemutatni, _s valãssö tette a szituöciãt a t_nyleges p_nzjutalom bedobösöval.",nem.,6,9,5,2,76,2,"Magyarorszög, Budapest",0,47.5,19.08329773,-1
R_3DhYNTsCASdOBi4,Default Response Set,Anonymous,,,157.181.61.140,0,5/11/15 07:42,5/11/15 08:18,1,1,1,0,0,77.569,0,1,,,,,,,550,1,0,0,32.08,0,1,9,1,"Mert bêztam abban, hogy a csoport t_bbi tagja is ezt völasztotta, êgy a csoport _s az egy_nek is jãl jörnak.",1,8,7,7,8,8,7,7,8,4,6,2,6,5,8,5,6,7,6,5,6,1,6,3,5,3,4,7,4,5,4,5,6,1,3,0,6,0,3,6,3,2,3,1,2,"Szerintem arra prãbölt römutatni, mennyire bêznak egymösban ismeretlen/idegenek emberek.",nem,5,3,5,3,76,2,"Magyarorszög, Himeshöza",2,47.5,19.08329773,-1
R_3DjDri8JH5E1dgU,Default Response Set,Anonymous,,,157.181.61.149,0,21/10/2015 18:31,21/10/2015 18:57,1,1,1,0,0,118.546,0,1,550,1,0,0,17.82,0,,,,,,,1,7,1,"Az_rt, mert ha mindenki “gy gondolkodik mint _n akkor mindenki ugyanazt az _sszeget kapja, ellenben mindig van egy ""feketeböröny"" aki mindenk_pp megtartja magönak a p_nzt, hiszen azzal sokkal jobban jör _s sokan êgy gondolkodnak, hogy na akkor _n megtartom a t_bbiek “gyis naêvak lesznek _s inköbb a maximummal jörulnak hozzö. gy _n is inköbb naêv leszek _s nem a ""feketeböröny"", mert lehet abbãl t_bb is lesz.",1,6,9,5,9,3,7,5,5,7,7,7,5,2,5,6,7,6,9,9,7,7,9,7,4,2,8,7,4,3,1,2,9,1,1,0,0,0,7,9,1,2,1,1,2,"Szer_ny v_lem_nyem szerint, ez a kutatöst azt prãbölta kimutatni, hogy mennyire bêzunk meg egymösban, mennyire vagyunk naêvak.",nem,5,2,4,2,74,2,Magyarorszög Sopron,0,47.5,19.08329773,-1
R_3DtmtYZ4bLzY8yq,Default Response Set,Anonymous,,,157.181.61.146,0,6/11/15 07:41,6/11/15 08:18,1,1,1,0,0,59.801,0,1,443,1,0,0,11.17,0,,,,,,,1,9,1,"Mindenkinek jã legyen, ne csak nekem.",1,3,5,1,9,8,9,8,7,5,6,5,5,7,7,6,3,5,9,8,8,8,9,9,9,2,8,8,3,6,5,7,9,1,3,0,0,0,1,6,3,1,3,1,1,"Az emberek azon hozzööllösöt, hogy mennyire helyezik magukat mösok el_.",nem,6,2,5,2,72,2,"Magyarorszög, Abony",0,47.5,19.08329773,-1
R_3EH0mHhBXI4UgN6,Default Response Set,Anonymous,,,157.181.61.146,0,22/10/2015 07:42,22/10/2015 08:34,1,1,1,0,0,79.136,0,1,,,,,,,550,1,0,0,18.87,0,1,9,5,"Mert a cs“szkön ezt löttam maximum _rt_knek, lehet, hogy tovöbb tudtam volna tolni 1100-ra, de els_ opciãk_nt ez nem mer™lt fel, _s szerettem volna min_l el_bb meghozni a d_nt_semet.",1,9,7,9,7,8,7,8,8,8,9,3,9,6,7,8,3,3,8,8,8,3,8,4,3,2,5,8,2,3,1,8,7,1,0,0,0,0,8,9,1,2,1,2,2,"A kutatös v_lem_nyem szerint arra irönyul, milyen fok“ bizalommal fordulunk ismeretlen törsaink fel_. Mennyire _rezz™k “gy, hogy a v_letlenszer_en mell_nk sorsolt csoporttagok kihasznölnak minket, _s k_pesek vagyunk-e a bizonytalant felvöllalva felöldozni a sajöt t_k_nket a t_bbiek_rt.  / u.i.: amikor elolvastam a feladatot, azonnal Joker tr™kkje jutott eszembe a Batmanb_l :)",Nem voltak k_telyeim.,5,3,5,3,72,2,"Magyarorszög, Nagyk_r_s",0,47.5,19.08329773,-1
R_3ERmPAwF3GEbRwj,Default Response Set,Anonymous,,,157.181.60.184,0,19/10/2015 19:05,19/10/2015 19:26,1,1,1,0,0,69.815,0,1,,,,,,,440,1,0,0,27.07,0,1,9,1,"az_rt, mert ha arönyosan mindenki kicsit kevesebbet is ad mint az _sszeg fele m_g akkor is nyeres_ges lesz mindenki szömöra, azonban nyilvön nem akar senki t“l sokat adni, ez_rt kevesebb a teljes _sszeg fel_n_l egy kicsivel az _sszegem",1,8,3,1,8,9,8,8,8,8,9,6,9,5,5,7,4,7,6,7,5,4,7,8,9,6,3,8,3,6,3,3,8,3,0,0,0,0,2,8,2,1,2,1,2,"a törsas egy™ttm_k_d_st, k_t_d_st vizsgölja, az egy_nek _rzelmei _s törsadalomban bet_lt_tt/v_lt szerepe alapjön",nem,9,4,2,4,72,2,"Magyarorszög, Debrecen",0,47.5,19.08329773,-1
R_3et6fRzZG9UuVGl,Default Response Set,Anonymous,,,157.181.60.144,0,28/10/2015 15:07,28/10/2015 15:46,1,1,1,0,0,52.355,0,1,550,1,0,0,7.75,0,,,,,,,1,9,1,"Az_rt, hogy mindenki jãl jörjon. Ne csak _n egyed™l.",1,3,9,6,9,2,7,8,4,2,5,2,4,1,2,4,9,4,4,9,8,1,8,1,8,5,4,8,8,6,8,4,9,3,1,0,0,0,3,8,2,1,2,1,2,"Szerintem ennek a kutatösnak az volt a l_nyege, hogy mennyire bêzunk meg idegen emberekben. Illetve, hogy mennyire vagyunk _nz_ek, vagy segêt_k_szek.",Nem.,9,7,2,6,75,2,"Magyarorszög, Dunakeszi",0,47.5,19.08329773,-1
R_3fTS7gA8A3TNZK6,Default Response Set,Anonymous,,,157.181.60.184,0,19/10/2015 07:53,19/10/2015 08:23,1,1,1,0,0,66.986,0,1,550,1,0,0,8.44,0,,,,,,,1,9,1,"Mert ha mindenki beleadja a legmagasabb osszeget, egyuttesen akkor kapjuk a legtobbet.",1,6,3,5,8,5,7,6,5,3,7,2,4,4,5,3,5,8,6,9,6,5,8,7,7,6,7,9,7,6,3,9,7,3,0,0,0,0,4,9,2,2,1,2,2,"Azt kutatja, hogy a sajat vagy a csoport erdekeit helyezzuk elorebb, mit feltetelezunk arrol, hogy a masik hogyan fog donteni.",Eddig a kerdesig nem volt gyanum.,5,4,2,5,77,2,"Magyarorszag, Nagykanizsa",0,47.5,19.08329773,-1
R_3FXTKEli017AZ9X,Default Response Set,Anonymous,,,157.181.61.154,0,5/11/15 07:46,5/11/15 08:16,1,1,1,0,0,106.856,0,1,200,1,0,0,28.81,0,,,,,,,1,1,1,"Hogy ne legyek t“l _nz_, de lehet_leg ne veszêtsek t“l sok p_nzt.",1,8,2,4,8,4,5,5,6,6,9,4,6,3,7,7,5,4,6,8,8,6,7,7,8,3,6,9,2,6,7,7,6,1,1,0,0,1,6,8,3,2,1,2,2,"Azt, hogy az emberek mennyire helyezik a sajöt _rdekeiket egy csoport k_z_s _rdekei el_.",nem,5,3,5,3,77,2,"Sz_kesfeh_rvör, Magyarorszög",1,47.5,19.08329773,-1
