datacollection,mod1US,mod2poptype,mod2popmajor,mod3location_moralinv,mod3location_intecon,mod3location_burn,mod4onlnlab,bih_order,mi_order,ie_order,subjectoverall,subjectinDC,subjectid,ResponseID,IPAddress,startdate,enddate,ordernumber,order1,order2,order3,order4,order5,order6,surveynumber,random,ie_condition,ie1_taxesf,ie1_taxesg,ie1_deficitf,ie1_defg,ie1_frnaidf,ie1_frnaidg,ie1_womanwff,ie1_womanwfg,ie1_techf,ie1_techg,ie1_tradeagf,ie1_tradeagg,ie1_downsf,ie1_downsg,ie1_trainf,ie1_traing,ie1_taxcutf,ie1_taxcutg,ie1_busprodf,ie1_busprodg,ie1_tecdispf,ie1_techdispg,ie1_overseasf,ie1_overseasg,ie1_savingf,ie1_savingg,ie1_profitf,ie1_prfitg,ie1_salrytopf,ie1_slrytopg,ie1_affactf,ie1_affactg,ie1_hardwrkf,ie1_hrdwrkg,ie1_govtregf,ie1_govtregg,ie1_immigf,ie1_immg,ie1_taxbrkf,ie1_txbrkg,ie1_wlfref,ie1_wlfrg,ie2_htxf,ie2_htxg,ie2_defctf,ie2_defctg,ie2_frnaidf,ie2_frnaidg,ie2_womnf,ie2_wmng,ie2_techwf,ie2_techwg,ie2_tradeagf,ie2_trdeagg,ie2_downsf,ie2_downsg,ie2_trainf,ie2_traing,ie2_taxcutf,ie2_taxcutg,ie2_busprodf,ie2_busprodg,ie2_techdispf,ie2_techdispg,ie2_jbovseasf,ie2_joboverg,ie2_savf,ie2_savg,ie2_profitf,ie2_profitg,ie2_slrytopf,ie2_slrytopg,ie2_affactf,ie2_affactg,ie2_hrdwrkf,ie2_hrdwrkg,ie2_govregf,ie2_govregg,ie2_immf,ie2_immg,ie2_txbrkf,ie2_txbrkg,ie2_wlff,ie2_wlfg,BIH_socialworkers,BIH_dealers,BIH_shoplifters,BIH_parkhandicapped,BIH_executives,BIH_prescription,BIH_dogs,BIG_carthieves,BIH_vandals,MI1c_MI_null,MI1_notmanip,MI1_trustworth,MI1_good,MI1_moral,MI2_c_MI_donat,MI2_notmanip,MI2_trustworth,MI2_good,MI2_moral,MI3_c_MI_wrst,MI3_notmanip,MI3_trustworth,MI3_good,MI3_moral,MI4_c_Mifurnit,MI4_notmanip,MI4_trustworth,MI4_good,MI4_moral,poltclid,gender,yearbirth,countrybir,englishexp,ethnicity,parented,befstudies,thissurvb,ifyes,citytown,postalcode,honestansw,familyinc,mturkhowm,Q122,Q137,mturkid,LocationLatitude,LocationLongitude,LocationAccuracy
12,1,1,3,0,0,0,1,1,3,2,2940,281, ,R_6ePNJmrfoj1OgKZ,216.165.95.73,02/03/15 16:32,02/03/15 17:55,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,2,7,5,7,7,6,6,6,6,3,2,2,2,2,2,3,3,5,3,2,2,6,6,5,5,2,2,3,4,3,3,5,5,3,4,3,3,5,5,30,70,30,70,60,80,80,70,60, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,6,6,7,7, ,2,1994, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2944,285, ,R_3gSmyYNYVUdEHuA,216.165.95.79,02/07/15 20:14,02/07/15 21:11,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,7,7,7,7,7,7,6,7,7,3,7,3,7,5,1,1,7,7,7,7,2,1,5,5,2,5,7,7,1,1,6,6,3,6,6,6,7,7,9,80,80,40,71,50,30,40,20, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,7,5,5,5, ,1,1993, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2952,293, ,R_1kLkksYMligxeq5,216.165.95.74,02/05/15 11:27,02/05/15 16:32,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,4,4,6,4,4,4, , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,71,59,18,51,72,100,65,16, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,7,9,9,9, ,2,1996, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2958,299, ,R_1GInB1CTbD0TWb7,24.164.142.48,02/04/15 16:08,02/04/15 16:41,5, , , , ,1, , , ,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,5,5,5,5, ,2,1995, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2960,301, ,R_OJC9zT3roorVn21,216.165.95.72,02/02/15 21:39,02/02/15 22:06,5, , , , ,1, , , ,1,4,4,4,3,4,3,1,7,2,6,2,4,5,3,5,3,4,3,7,1,4,2,4,4,7,1,3,4,6,2,7,4,7,1,5,3,4,2,6,4,2,4,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36,82,89,69,52,58,100,85,66, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,3,3,2,3, ,2,1996, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2965,306, ,R_21gHburGTN39FRQ,216.165.95.75,02/02/15 19:33,02/02/15 21:47,5, , , , ,1, , , ,1,3,6,4,4,5,5,1,7,1,6,2,6,6,4,1,4,6,4,7,1,6,7,4,4,1,4,4,5,5,4,2,5,7,1,3,2,4,4,3,5,2,4,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,40,60,20,25,64,71,60,5, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,4,7,5,4, ,2,1996, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2966,307, ,R_1od3x0z5B8B9PI2,74.64.34.90,02/02/15 11:49,02/02/15 12:22,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,3,6,4,7,7,7,7,4,4,4,4,4,3,4,5,3,2,4,5,4,4,4,3,4,4,4,4,2,4,4,1,3,4,4,4,4,4,4,4,50,50,60,60,55,60,65,50,50, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,7,6,5,7, ,1,1995, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2969,310,13696156,R_1DRO43WPYmUzIK0,216.165.95.75,02/06/15 14:18,02/06/15 16:12,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,4,7,6,7,7,4,7,7,1,1,1,1,1,1,1,4,1,7,1,7,1,4,1,7,4,1,1,4,1,1,1,1,1,4,4,7,4,4,4,5,21,33,71,40,65,84,82,8, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,2,5,5,5, ,2,1996, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2970,311, ,R_pDDD6CpgLP6GKl3,108.54.162.202,02/08/15 16:01,02/08/15 16:35,5, , , , ,1, , , ,1,5,5,4,4,3,3,1,7,1,6,5,3,5,3,5,3,5,3,5,3,3,5,5,3,5,3,4,4,4,4,5,3,5,2,5,2,5,3,3,5,5,3,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,100,0,0,0,100,100,0,0, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,5,5,5,5, ,2,1996, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2978,319, ,R_3EhRhTf4ItXjlyl,216.165.95.76,02/02/15 18:12,02/02/15 19:50,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,4,4,5,2,7,7,7,7,5,4,3,4,3,3,2,4,4,2,4,4,3,5,2,6,4,2,1,2,4,4,4,4,6,6,2,1,5,4,3,2,17,92,38,58,60,37,76,54,29, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,3,4,5,5, ,2,1997, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2979,320, ,R_2Bsr8T1otxNkMbQ,216.165.95.69,02/02/15 20:19,02/02/15 21:07,5, , , , ,1, , , ,1,7,5,6,2,3,5,1,7,3,5,2,2,2,2,5,2,2,3,5,3,5,3,6,2,3,3,3,3,5,3,2,5,5,4,6,2,2,6,4,4,3,4,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,70,68,50,66,61,0,59,54, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,3,4,6,3, ,2,1997, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2980,321, ,R_rkVRkAyINVaWxEt,173.56.253.157,02/05/15 18:39,02/05/15 19:28,5, , , , ,1, , , ,1,4,3,6,1,4,4,1,7,5,2,3,6,7,1,6,2,2,6,7,1,7,1,6,1,3,4,6,1,6,1,2,7,7,1,7,1,6,4,5,4,3,3,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,85,64,9,78,74,100,82,63, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,3,6,5,5, ,1,1997, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2982,323, ,R_3szULqBA5Mttygy,216.165.95.79,02/03/15 17:31,02/03/15 18:24,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,4,4,7,3,6,6,6,6,5,6,4,4,2,2,3,3,2,2,2,3,4,5,4,5,3,5,2,2,4,4,1,4,4,6,1,2,4,2,5,4,45,86,87,72,49,74,54,83,78, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,5,4,3,3, ,2,1997, , , , , , , , , , , , , , , , , , 
12,1,1,3,0,0,0,1,1,3,2,2985,326, ,R_9zwehWRdNdNAyDT,216.165.95.69,02/07/15 11:00,02/07/15 15:02,5, , , , ,1, , , ,2,0, ,0,0,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,7,5,3,5,5,5,3,5,4,4,3,3,5,4,3,1,3,7,2,6,4,1,2,5,5,4,4,4,2,4,5,4,3,6,3,2,4,4,28,100,22,59,51,73,97,79,39, ,0, ,0,0, ,0, ,0,0, ,0, ,0,0,1,3,5,5,5, ,2,1998, , , , , , , , , , , , , , , , , , 
13,1,1,2,0,0,0,1,1,3,2,2995,9,500011.0,R_4HIlr39KncOpS3r,141.211.129.3,02/03/15 14:01,02/03/15 14:35,5,0, ,0,0,1,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,3,2,5,4,6,6,5,7,4,5,4,3,2,2,4,3,4,4,3,2,4,3,6,3,5,6,1,2,4,4,2,2,2,3,1,2,4,4,5,5,12,88,50,25,70,90,99,80,50,0, ,0,0,0,0, , , , , , , , , ,1,2,5,4,3,6,2,1996,187,19,1,5,1,2, ,Ann Arbor,48109,2,"$80,000", , , , , , , 
13,1,1,2,0,0,0,1,3,1,2,2996,10,500009.0,R_3K3mEXTsETIsyrP,141.211.130.209,02/03/15 14:01,02/03/15 14:38,3,0, ,1,0,0,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,2,1,5,3,7,7,7,5,6,4,4,3,2,2,5,3,2,1,1,6,2,2,4,4,6,5,6,3,6,5,2,2,3,4,1,1,5,5,5,3,5,70,50,30,10,40,30,30,10,0, ,0,0,0,0, , , , , , , , , ,1,5,7,7,6,4,2,1995,187,19,1,5,"communication studies, 5 hours",1,"communications, how social media impacted your life",West Bloomfield,48323,1,"70,000", , , , , , , 
13,1,1,2,0,0,0,1,3,1,2,3015,29,500030.0,R_1H4oJCzgJ5N9QBn,141.211.131.130,02/04/15 11:55,02/04/15 12:30,3,0, ,1,0,0,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,6,5,7,7,7,7,7,7,5,5,3,2,5,5,3,3,5,5,3,3,3,3,5,5,5,5,5,3,3,3,5,5,3,3,5,5,4,4,50,50,50,50,50,50,50,50,50,0, ,0,0,0,0, , , , , , , , , ,1,9,9,9,9,4,2,1996,187,18,1,5,1,2, ,Grand Rapids,49505,1,40000, , , , , , , 
13,1,1,2,0,0,0,1,1,3,2,3019,33,500033.0,R_0STrENp63932mln,141.211.130.209,02/04/15 12:51,02/04/15 13:34,5,0, ,0,0,1,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,2,1,5,4,7,7,3,2,4,4,5,3,3,3,3,2,2,2,1,3,1,2,4,5,4,5,1,2,1,1,1,3,4,4,1,2,3,5,3,3,15,70,2,5,10,90,80,25,2,0, ,0,0,0,0, , , , , , , , , ,1,2,5,4,4,5,2,1996,187,18,1,5,1,1,Yesterday I took part in a study relating how we read a story to emotions we feel,Ann Arbor,48108,1,38000, , , , , , , 
13,1,1,2,0,0,0,1,3,1,2,3040,54,500058.0,R_7Vw2Fs9dvaDJILH,141.211.129.3,02/05/15 16:24,02/05/15 16:44,3,0, ,1,0,0,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,3,5,6,3,7,7,6,5,6,4,6,3,1,1,3,2,1,1,2,4,3,3,2,3,7,6,1,1,1,1,1,1,5,5,3,3,5,2,5,4,0,20,50,11,30,80,80,98,44,0, ,0,0,0,0, , , , , , , , , ,1,8,8,8,8,3,2,1996,187,19,2,6,3,1,It was a study to analyze ability to deal with conflict with relation to cultural background.,Ann Arbor,48109,1,"80,000", , , , , , , 
13,1,1,2,0,0,0,1,1,3,2,3050,64,500064.0,R_509wiyKmhM19EQ5,141.211.130.209,02/05/15 17:36,02/05/15 18:43,5,0, ,0,0,1,0, , ,1,7,1,7,1,4,4,1,3,1,5,1,7,4,4,6,6,3,5,6,1,2,5,2,6,4,4,3,5,2,5,4,4,4,4,6,1,4,4,4,4,2,5,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,100,80,80,75,100,100,95,50,0, ,0,0,0,0, , , , , , , , , ,1,9,6,7,7,4,1,1994,187,20,1,5,0,2, ,Northville,48168,1,-----, , , , , , , 
13,1,1,2,0,0,0,1,3,1,2,3071,85,500085.0,R_cGDZKKu7sWv4N5X,141.211.129.3,02/09/15 11:51,02/09/15 12:39,3,0, ,1,0,0,0, , ,1,4,3,4,3,3,3,1,7,2,5,3,5,4,3,5,3,3,5,4,2,4,3,5,2,4,3,5,3,3,5,2,5,4,1,5,5,4,5,3,5,3,3,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,90,90,25,25,95,100,100,60,0, ,0,0,0,0, , , , , , , , , ,1,9,6,6,6,3,2,1996,187,18,1,6,0,2, ,Bay City,48708,1,"$145,000", , , , , , , 
13,1,1,2,0,0,0,1,1,3,2,3072,86,500084.0,R_3Uvprj6NDJaybZz,141.211.130.225,02/09/15 11:51,02/09/15 12:46,5,0, ,0,0,1,0, , ,1,4,4,4,4,7,4,2,6,1,4,4,4,4,4,7,4,4,4,4,4,7,1,6,4,4,4,4,4,4,4,2,6,7,2,4,4,4,4,2,6,4,4,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , , , , , , , , ,1,3,3,3,3,6,1,1995,187,19,2,5,2,1,"One study was focusing how people react to other peoples' experience, and the other study was focused on learning a math concept and seeing if you could retain what you learned after 1 week of not doing it.","Romulus, MI",48174,1,80000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3381,14, ,R_1OrvL9l03KRabAo,76.10.68.166,1.3653687116E10,1.36536876E10,3, , ,1, , , , , ,1,6,1,6,1,3,4,1,7,4,4,3,5,6,2,7,1,4,4,5,1,7,1,7,1,4,1,1,7,7,3,2,6,6,2,5,3,7,1,6,3,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,40,40,10,80,70,100,90,10, , , , , , , , , , , , , , , ,1,4,3,6,6,7,2,1991,187,23,1,4,5,1, ,West Fargo,58078,2,120000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3384,17, ,R_9oyXK8XhEiuGWmR,208.38.248.69,1.3653733581E10,1.3653733949E10,3, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3404,37, ,R_2afs25brDeLfap4,98.224.202.11,1.3654005376E10,1.3654005788E10,5, , , , ,1, , , ,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , ,1,4,4,5,5,4,2,1992,187,22,1,6,0,2, ,Ann Arbor,48234,1, , , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3405,38, ,R_2WDqn3obwjmPVUw,152.78.212.129,1.3654013432E10,1.3654013904E10,5, , , , ,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,3,6,4,7,6,5,5,5,5,4,4,3,3,5,5,3,4,5,4,5,3,5,2,5,5,5,4,4,4,3,3,5,5,3,3,5,5,6,5,1,40,50,1,20,1,10,10,2, , , , , , , , , , , , , , , ,1,6,6,6,6,3,1,1995,185,19,2,4,0,2, ,Southampton,SO16 3,2,100000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3422,55, ,R_RxJY0amHfx0ouid,121.216.152.28,1.3654224216E10,1.3654224277E10,3, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,1,5,5,5,5, , , , , , , , , , , , , , , , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3431,64, ,R_WqCTjJnXXFBXRwl,85.11.46.19,1.3654358573E10,1.3654359255E10,5, , , , ,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,3,2,2,4,7,7,4,6,6,7,4,4,7,7,4,1,6,7,6,6,7,2,6,4,6,5,1,1,4,2,1,1,3,6,1,1,1,1,3,15,5,5,10,60,40,30,5, , , , , , , , , , , , , , , ,1,6,5,5,5,7,1,1992,168,14,1,3,5,1,It was a two question study on social views. Apparently I am pursuit of success.,Stockholm,16838,2,150000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3435,68, ,R_2WMDkekii8tdYdj,192.103.41.201,1.365436981E10,1.3654370125E10,3, , ,1, , , , , ,1,2,5,4,7,2,5,1,7,2,7,2,5,4,3,4,1,4,5,4,1,3,4,5,1,4,4,3,4,4,2,1,5,6,1,1,7,3,5,6,1,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,75,75,50,25,25,75,25, , , , , , , , , , , , , , , ,1,3,5,5,5,1,1,1995,187,20,1,4,15,2, ,Sioux Falls,57917,1,100000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3459,92, ,R_vvpCEbmVhot3q1z,64.129.107.15,1.365444384E10,1.3654444228E10,3, , ,1, , , , , ,1,7,1,7,1,7,1,1,7,1,7,7,1,1,7,1,4,1,7,4,1,1,7,1,1,1,1,1,7,1,7,7,1,4,1,7,1,1,7,1,7,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,0,100,0,0,0,0,100,100, , , , , , , , , , , , , , , ,1,9,8,8,8,5,1,1974,187,40,1,5,20,2, ,Beaumont,77708,1,200000, , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3463,96, ,R_2c5ZLEoMeINT6Y9,98.189.67.34,1.3654455969E10,1.3654456698E10,5, , , , ,1, , , ,1,7,1,7,1,7,1,1,4,1,7,7,1,1,7,1,1,1,7,4,1,1,7,1,7,1,1,1,4,1,4,7,2,1,4,7,1,1,7,1,7,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,10,5,5,5,100,10,10, , , , , , , , , , , , , , , ,1,9,9,9,9,4,1,1980,187,35,1,4,0,2, ,"Anaheim, CA",92805,1,45000, , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3476,109, ,R_AM9Mio5Fa8SR5yV,128.252.16.190,1.3654525391E10,1.3654525826E10,5, , , , ,1, , , ,1,7,1,7,1,7,1,1,7,1,7,3,7,1,6,2,4,7,5,2,2,1,6,1,7,4,4,6,5,3,4,7,1,4,2,7,1,3,6,6,2,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,10,0,0,10,30,100,20,10, , , , , , , , , , , , , , , ,1,9,5,7,7,4,1,1985,187,30,1,6,2,2, ,St Louis,63112,1,30000, , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3478,111, ,R_3lrwsCZFBGVWKOu,97.92.63.168,1.3654539506E10,1.3654540053E10,5, , , , ,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,4,4,4,3,3,3,3,3,3, ,6,3,2,3,3,1,1,3,3,6,6,5,5,2,1,2,2,1,1,1,1,5,5,3,4,50,100,60,50,70,60,50,90,80, , , , , , , , , , , , , , , ,1,5,6,5,6,7,1,1966,187,49,1,4,1,1,Nascar study,Zeeland,49464,1,0, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3496,129, ,R_UgXLaKZHh6ZZywh,54.174.77.195,1.3654701673E10,1.3654702433E10,3, , ,1, , , , , ,1,4,3,5,3,3,5,2,5,3,5,4,5,5,3,6,2,3,5,5,3,4,3,6,3,5,2,5,4,6,2,3,5,7,1,2,4,5,4,5,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,20,10,10,10,10,5,20,10, , , , , , , , , , , , , , , ,1,5,7,7,7,3,1,1942,187,73,1,6,3,2,All related to religion & education,"Irvine, CA",92604,1,"60,000", , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3497,130, ,R_2aOYFfjlwLQZ3N6,69.167.204.2,1.3654706459E10,1.3654706817E10,5, , , , ,1, , , ,1,4,6,3,3,4,4,2,2,3,3,3,4,4,3,6,3,4,4,4,2,4,2,6,3,4,3,4,5,7,3,2,4,7,1,4,4,4,4,6,3,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,50,50,50,50,50,50,50, , , , , , , , , , , , , , , ,1,4,5,5,5,3,2,1995,187,20,1,5,0,2, ,"Memphis, TN",38017,1, , , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3503,136, ,R_2aG2ihuv0KsIpIU,108.232.105.30,1.3654807659E10,1.3654808103E10,3, , ,1, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,7,7,7,7,1,1,7,7,7,7,7,7,4,1,7,7,4,4,4,1,7,4,7,7,1,1,4,1,1,1,4,4,7,7,1,1,0,0,100,100,0,0,100,100,100, , , , , , , , , , , , , , , ,1,9,9,9,9,7,1,1955,187,60,1,3,0,2, ,anderson,96007,1,40000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3529,162, ,R_2PjUP6s2VK2wgqn,172.73.130.104,1.3654974023E10,1.3654974486E10,3, , ,1, , , , , ,1,7,1,7,1,7,1,1,7,1,7,7,1,1,4,1,4,1,7,1,4,1,7,1,7,1,1,1,7,1,4,7,1,1,1,7,1,1,7,1,7,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,75,25,10,25,15,10,50,20, , , , , , , , , , , , , , , ,1,9,8,5,9,4,1,1987,187,28,1,5,5,2, ,Charlotte,28213,1,80000, , , , , , , 
15,1,0,4,0,0,0,0,3,1,2,3548,181, ,R_2qeoQVuDvdVaChV,162.207.133.177,1.3655257181E10,1.3655257547E10,3, , ,1, , , , , ,1,4,4,1,1,1,4,1,7,4,4,4,4,4,4,2,2,4,4,4,2,5,5,6,2,4,4,2,5,7,2,1,4,6,3,1,6,6,4,4,4,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,50,0,25,25,25,75,50,10, , , , , , , , , , , , , , , ,1,5,5,5,5,2,1,1975,187,39,5,5,2,2, ,Houston,77584,1,150000, , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3558,191, ,R_5j5xeKw5Xjdt8T7,78.240.20.47,1.3655361464E10,1.3655361983E10,5, , , , ,1, , , ,1,2,2,4,4,6,5,2,4,2,5,6,3,4,4,4,4,6,6,4,3,3,5,3,1,4,5,4,5,6,3,6,3,6,3,5,5,5,3,5,5,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,1,0,1, , , , , , , , , , , , , , , ,1,4,4,5,5,2,1,1982,61,19,1,5,0,2, , , ,2, , , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3569,202, ,R_1FjuMuG1XEOv2Ex,98.143.212.29,1.365552218E10,1.3655522753E10,5, , , , ,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,3,3,6,5,7,7,4,4,1,3,2,3,1,1,2,2,4,1,1,1,3,3,4,4,1,1,1,1,7,7,4,4,7,7,3,5,5,5,7,6,20,80,30,40,80,40,80,30,30, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1977,31,20,1,6,0,2, ,Montreal,H2S 2C,1,"40,000", , , , , , , 
15,1,0,4,0,0,0,0,1,3,2,3572,205, ,R_2D1Wt9yRKIK9TMX,95.195.198.157,1.3655542113E10,1.3655542589E10,5, , , , ,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,4,4,7,6,7,7,7,6,6,7,4,4,3,2,1,2,4,2,5,3,4,3,4,4,3,3,1,2,7,7,4,4,6,6,7,5,3,5,7,6,0,2,0,0,0,0,0,0,0, , , , , , , , , , , , , , , ,1,2,3,4,4,1,2,1993,168,12,1,5,2,2, , , ,1,30000, , , , , , , 
